You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.;eats;positive
You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.;drinks;positive
You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.;setting;positive
The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.;Pad thai;conflict
The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.;lad nar;conflict
The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.;dishes;conflict
The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.;places;negative
The Pad thai, lad nar and various other dishes all look good on paper but, I've had better thai food in less asthetically pleasing places.;thai food;neutral
Try the crunchy tuna, it is to die for.;crunchy tuna;positive
The food was good.;food;positive
The place was nice and calm.;place;positive
but the service was a bit slow.;service;negative
With the theater 2 blocks away we had a delicious meal in a beautiful room.;meal;positive
With the theater 2 blocks away we had a delicious meal in a beautiful room.;room;positive
The service was attentive.;service;positive
Good food.;food;positive
Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.;servers;negative
Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.;servers;conflict
She gets 10 for her excellent service and advice.;service;positive
Sake collection was excellent (Try Nanbu Bijin), but pricy.;Sake collection;conflict
Sake collection was excellent (Try Nanbu Bijin), but pricy.;Nanbu Bijin;positive
Not too crazy about their sake martini.;sake martini;negative
The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.;food;positive
The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.;halibut special;positive
The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.;steak;positive
The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.;service;positive
The food was not very tasty, the portioins were tiny even for such a high quality restaurant.;food;negative
The food was not very tasty, the portioins were tiny even for such a high quality restaurant.;portioins;negative
And the prices were way to high for what you get.;prices;negative
It takes forever to get a drink and they almost always forget to bring something (although they dont forget to charge you for it.;drink;neutral
Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.;food;positive
Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.;atmosphere;positive
Both times we waited well over a half hour for a table (even though we had reservations).;table;negative
Both times we waited well over a half hour for a table (even though we had reservations).;reservations;negative
The food was very expensive (we spent $160 for lunch for two) but extremely tasty.;food;conflict
The food was very expensive (we spent $160 for lunch for two) but extremely tasty.;lunch;negative
The aesthetics of this place are like an airport lounge.;aesthetics;negative
The aesthetics of this place are like an airport lounge.;place;negative
Given the incredible architecture surrounding it, this place has no character.;architecture;positive
Given the incredible architecture surrounding it, this place has no character.;place;negative
The staff isn't the friendliest or most competent, and I am stickler for service, but everything else about this place makes up for it.;staff;negative
The staff isn't the friendliest or most competent, and I am stickler for service, but everything else about this place makes up for it.;service;negative
they were able to squeeze me in at 6 after i called the night before my anniversary for a friday night reservation and told me they'd treat us well for the occasion.;reservation;neutral
If presentation and service is your thing, then this magic show works.;service;positive
Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.;service;positive
Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.;place;positive
Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.;water;neutral
